id_cliente,monto,pais,fecha_hora,fraude_real,pais_habitual,media_cliente,desviacion_cliente,z_score,hora,flag_nocturno,flag_pais_distinto,score_riesgo,fraude_predicho
256,1450.8867855134704,Brasil,2026-02-03 03:30:38.068386,0,Argentina,1671.1747798199488,493.96541307125693,-0.4459583373192583,3,1,1,50,0
41,2209.1980339882016,Argentina,2026-02-02 02:41:38.068793,0,Argentina,1708.6671646807501,450.74493507236923,1.1104525649901953,2,1,0,20,0
476,8992.491684833989,Brasil,2026-02-21 02:38:38.069197,1,Chile,2751.7859593363046,2109.6762804068535,2.9581342803428385,2,1,1,100,1
242,2833.9723305448906,Brasil,2026-01-27 02:18:38.069622,0,Argentina,1992.2085411399316,413.17313580780433,2.0373149085775073,2,1,1,50,0
419,1130.975821924834,Brasil,2026-02-10 04:10:38.070023,0,Argentina,1196.1339562470719,1323.8638274675297,-0.04921815444333227,4,1,1,50,0
58,2031.6402029875196,Brasil,2026-02-18 19:07:38.070449,0,Brasil,2012.0125827049135,1414.153562865647,0.013879412249142613,19,0,0,0,0
244,2644.298703382488,Brasil,2026-01-31 08:53:38.070850,0,Uruguay,2193.9600670628693,485.35034998060723,0.9278630093449247,8,0,1,30,0
123,3417.207715335311,Brasil,2026-02-03 03:48:38.071251,0,Uruguay,4518.758170512614,631.5645931263259,-1.7441611945414586,3,1,1,50,0
229,4076.1478851268243,Chile,2026-02-14 16:32:38.071675,0,Brasil,5639.005572402799,4504.438000337677,-0.34695952905974375,16,0,1,30,0
216,711.3448276205479,Chile,2026-02-01 13:34:38.072078,0,Argentina,1095.5854618432716,386.5088591262311,-0.9941315060445571,13,0,1,30,0
42,4531.427169000457,Argentina,2026-02-24 05:14:38.072503,0,Argentina,5807.335311740414,4784.591331429995,-0.2666702450339933,5,1,0,20,0
353,3837.301029960269,Chile,2026-02-12 06:33:38.072906,0,Uruguay,4715.435304804873,3205.6734103253193,-0.27393129693629314,6,1,1,50,0
311,4724.336650305556,Chile,2026-02-25 07:47:38.073318,0,Brasil,4388.777990970269,432.91413801071684,0.775115963819552,7,0,1,30,0
490,5036.390748697546,Uruguay,2026-02-04 19:00:38.073757,0,Argentina,4479.670410912264,513.1816268349943,1.0848407438489354,19,0,1,30,0
433,3013.0549823244646,Uruguay,2026-02-03 05:26:38.074159,0,Chile,2952.0964753015164,154.94084019589275,0.3934308536463204,5,1,1,50,0
51,4199.960378297239,Chile,2026-01-27 00:27:38.074585,0,Brasil,3503.888419960245,720.8153943477064,0.9656729917191855,0,1,1,50,0
446,3375.8628717611896,Uruguay,2026-02-04 03:02:38.074989,0,Uruguay,3093.004359661577,277.5133916444013,1.019260765844628,3,1,0,20,0
27,1836.9707377870948,Brasil,2026-02-12 12:47:38.075415,0,Uruguay,2380.169921650669,2023.7786919055186,-0.26840839170616876,12,0,1,30,0
418,3311.448928884812,Uruguay,2026-02-12 07:45:38.075817,0,Argentina,3733.5185719742044,455.03813829490775,-0.9275478417500275,7,0,1,30,0
258,3106.8461289667475,Brasil,2026-02-16 02:53:38.076222,0,Uruguay,3171.9025062102323,392.20979840992123,-0.1658713716669837,2,1,1,50,0
426,1159.2487774219198,Brasil,2026-02-17 18:58:38.076647,0,Argentina,1357.5908443764602,405.8372149229221,-0.4887232113304594,18,0,1,30,0
67,1038.6161801247492,Uruguay,2026-01-30 12:22:38.077050,0,Brasil,1314.8994954783086,263.24362102304724,-1.0495347020369792,12,0,1,30,0
363,781.9366143065308,Argentina,2026-02-17 22:47:38.077479,0,Brasil,1456.786363449673,482.30662502522864,-1.3992131024694963,22,0,1,30,0
463,2347.201388160711,Uruguay,2026-02-09 16:50:38.077882,0,Brasil,2798.923727209927,628.6459902240679,-0.7185639391228905,16,0,1,30,0
55,2518.720757060572,Chile,2026-01-30 21:55:38.078288,0,Argentina,4415.128322245713,3896.9446423873865,-0.4866395956867749,21,0,1,30,0
309,2618.993824247889,Chile,2026-02-01 13:26:38.078714,0,Brasil,3816.263084580389,3321.9456217239504,-0.3604120586751712,13,0,1,30,0
171,9900.138440845676,Chile,2026-02-03 04:31:38.079114,1,Brasil,3504.704187088069,2886.5712419692604,2.215581642597724,4,1,1,50,0
141,3676.9621147231237,Argentina,2026-02-03 09:43:38.079542,0,Chile,3406.9188178987156,893.18470046483,0.302337575513634,9,0,1,30,0
6,3689.0770808787065,Argentina,2026-02-06 23:22:38.079943,0,Chile,4552.403915268055,2509.922287014359,-0.34396556373715714,23,0,1,30,0
167,4649.454605605141,Uruguay,2026-02-24 23:56:38.080382,0,Brasil,4847.4485567716565,623.8602853046418,-0.31736905815351163,23,0,1,30,0
217,2008.054899786493,Brasil,2026-02-16 22:12:38.080785,0,Brasil,2259.44668815535,1715.4610160222007,-0.14654473988093442,22,0,0,0,0
441,4159.5864864406785,Uruguay,2026-01-30 13:06:38.081265,0,Brasil,4876.185311388228,2717.6764507958947,-0.26368069853852083,13,0,1,30,0
282,3146.8927848138183,Chile,2026-02-24 02:31:38.081696,0,Argentina,3588.6658199381695,453.0535197794725,-0.9751012095422809,2,1,1,50,0
480,1618.9093343134134,Uruguay,2026-02-13 03:44:38.082107,0,Uruguay,2081.2109971702953,552.3272356547283,-0.8370068195331158,3,1,0,20,0
89,4680.441446834557,Chile,2026-02-14 19:10:38.082537,0,Chile,4512.209263801737,502.042014758492,0.3350958248260326,19,0,0,0,0
448,3903.8952439988407,Brasil,2026-02-08 21:20:38.082941,0,Chile,5632.153763481436,4202.989892056187,-0.4111974008667188,21,0,1,30,0
390,2633.74408198855,Argentina,2026-02-22 13:13:38.083368,0,Uruguay,2446.96207163052,606.820249799546,0.3078045111706982,13,0,1,30,0
329,1964.662321225127,Chile,2026-02-13 21:37:38.083772,0,Chile,2210.5548204888833,1848.853240556056,-0.13299730550262728,21,0,0,0,0
244,2266.460328331683,Argentina,2026-02-16 00:44:38.084173,0,Uruguay,2193.9600670628693,485.35034998060723,0.14937716903204132,0,1,1,50,0
104,1330.886290173249,Uruguay,2026-02-11 22:32:38.084599,0,Chile,1883.512676799047,466.71805282751745,-1.1840690182816418,22,0,1,30,0
354,4247.721151955426,Uruguay,2026-02-04 06:35:38.085002,0,Chile,3593.715863771739,345.51689506875545,1.8928315735574794,6,1,1,50,0
122,3788.476984785064,Argentina,2026-01-28 10:26:38.085428,0,Argentina,4294.566571199396,371.00947666812334,-1.3640880307406302,10,0,0,0,0
294,3656.1555045548457,Argentina,2026-02-11 19:53:38.085829,0,Argentina,3514.454606793436,241.9533777083086,0.5856537284312672,19,0,0,0,0
374,1193.6845611268373,Argentina,2026-01-30 11:52:38.086233,0,Argentina,1708.3101614792142,735.0717209604644,-0.7001025691478832,11,0,0,0,0
325,4446.421181193891,Chile,2026-02-12 01:14:38.086667,0,Uruguay,3652.49922854451,782.7244580711678,1.0143057936451954,1,1,1,50,0
200,3763.2320878724463,Argentina,2026-02-01 07:26:38.087069,0,Brasil,3797.269592815473,507.7375294779387,-0.06703759908790767,7,0,1,30,0
337,590.3769201853382,Argentina,2026-02-11 08:14:38.087495,0,Chile,1307.2851205884988,442.91494967722895,-1.6186136885323068,8,0,1,30,0
448,4202.274328768163,Brasil,2026-02-03 14:29:38.087898,0,Chile,5632.153763481436,4202.989892056187,-0.3402052994264392,14,0,1,30,0
46,3317.9296115522884,Argentina,2026-02-10 15:59:38.088309,0,Uruguay,5445.1397971800625,4390.846663006515,-0.484464694144255,15,0,1,30,0
223,2458.7102635903393,Chile,2026-01-28 12:44:38.088732,0,Chile,2775.7772691701953,1762.8860079981746,-0.17985678265147606,12,0,0,0,0
73,2252.1836694332655,Argentina,2026-02-01 18:21:38.089133,0,Brasil,1571.541506400776,382.8368955046505,1.7778907180178551,18,0,1,30,0
226,3076.5305135356575,Brasil,2026-02-08 17:10:38.089718,0,Uruguay,3022.892323540401,434.15550493813464,0.12354603220544186,17,0,1,30,0
282,3334.340897281589,Brasil,2026-02-24 03:50:38.090189,0,Argentina,3588.6658199381695,453.0535197794725,-0.5613573486425514,3,1,1,50,0
416,1470.470640360886,Argentina,2026-02-08 21:03:38.090687,0,Uruguay,2338.6663806825522,1850.5603549284342,-0.46915289091192147,21,0,1,30,0
180,2939.7270658568796,Uruguay,2026-02-04 14:12:38.091133,0,Uruguay,3891.220378156618,2388.423696859972,-0.3983771026684477,14,0,0,0,0
133,3775.5859063538514,Uruguay,2026-01-27 21:21:38.091584,0,Chile,3975.0711203939636,372.8717091996922,-0.5349969148055624,21,0,1,30,0
327,2203.9501556176174,Chile,2026-01-27 11:21:38.092052,0,Argentina,2264.986987860704,1582.986338796443,-0.0385580284220858,11,0,1,30,0
289,1899.6003950421914,Brasil,2026-02-01 22:22:38.092508,0,Uruguay,1241.0039202364226,654.3182262598685,1.0065384829188622,22,0,1,30,0
70,1606.5015882725047,Uruguay,2026-02-08 09:33:38.092933,0,Chile,1579.4482226585249,637.2080846266678,0.04245609286302461,9,0,1,30,0
311,4743.004295857406,Argentina,2026-02-06 09:41:38.093403,0,Brasil,4388.777990970269,432.91413801071684,0.8182368598882959,9,0,1,30,0
197,1218.9332308485123,Uruguay,2026-02-14 11:22:38.093828,0,Chile,1867.1229350578876,479.48241887378214,-1.3518529120042737,11,0,1,30,0
491,617.1034787178587,Chile,2026-02-18 19:30:38.094255,0,Brasil,1317.4251443705552,676.700553716948,-1.0349062991097076,19,0,1,30,0
434,3261.9849188311455,Argentina,2026-02-14 01:04:38.094685,0,Argentina,3673.7543405560664,425.563413328383,-0.9675865190205671,1,1,0,20,0
157,3840.458144159837,Chile,2026-02-25 03:59:38.095111,0,Chile,4311.2623364952615,3004.575448675015,-0.15669574633016586,3,1,0,20,0
1,4384.556390867515,Chile,2026-02-17 03:42:38.095542,0,Uruguay,4988.294652474717,435.3444132889213,-1.386806039489759,3,1,1,50,0
382,3935.028928765547,Chile,2026-02-05 21:50:38.095974,0,Argentina,4028.7421954478373,587.540623389467,-0.15950091440770053,21,0,1,30,0
363,1417.0892123770273,Argentina,2026-01-30 09:45:38.096405,0,Brasil,1456.786363449673,482.30662502522864,-0.08230687494821214,9,0,1,30,0
332,5525.794387750544,Brasil,2026-01-29 08:26:38.096832,0,Argentina,4654.947337163159,438.96628253923507,1.9838586361346509,8,0,1,30,0
482,3145.3120432553537,Uruguay,2026-02-13 08:58:38.097260,0,Brasil,2988.9752248688783,611.5081275626974,0.25565779315083,8,0,1,30,0
492,3377.7423981388506,Argentina,2026-02-24 12:25:38.097690,0,Chile,3508.088368529374,549.4248193048935,-0.23724077582703826,12,0,1,30,0
63,2936.517550817558,Brasil,2026-01-30 00:50:38.098119,0,Chile,3889.6505858713454,3323.6536802391565,-0.2867726685005291,0,1,1,50,0
154,1755.1270022993776,Brasil,2026-02-09 09:43:38.098544,0,Chile,2337.977858429372,558.9340975659726,-1.0427899436949255,9,0,1,30,0
74,1436.4475849430974,Argentina,2026-02-17 08:28:38.098945,0,Brasil,1677.2718881114367,543.5986572055666,-0.44301857625315944,8,0,1,30,0
134,3091.3929876571137,Argentina,2026-01-26 21:33:38.099373,0,Chile,4004.546178774375,2240.2610692662015,-0.4076101681382899,21,0,1,30,0
379,1928.1672564452083,Uruguay,2026-01-28 01:18:38.099774,0,Argentina,2522.8027485047437,2550.937238515314,-0.23310471268419863,1,1,1,50,0
155,4524.523528172594,Chile,2026-02-05 12:51:38.100180,0,Argentina,4422.818403647902,436.31944352922335,0.23309785074448397,12,0,1,30,0
321,4141.186644191983,Chile,2026-02-20 07:17:38.100642,0,Chile,6468.793226513666,5115.703039109393,-0.4549925131555139,7,0,0,0,0
20,1387.7853961766375,Uruguay,2026-01-30 20:01:38.101124,0,Chile,1413.8957821242684,1262.8105779091918,-0.0206764073760463,20,0,1,30,0
333,3515.852001315799,Chile,2026-02-12 02:09:38.101646,0,Chile,3419.8468642221214,276.0702413230264,0.3477561965157381,2,1,0,20,0
478,2534.172363586491,Uruguay,2026-02-24 06:40:38.102070,0,Chile,4565.148405959156,3735.2152115419753,-0.5437373557745379,6,1,1,50,0
236,3358.584993605633,Argentina,2026-02-11 12:43:38.102487,0,Argentina,2820.926452587106,398.26996796141697,1.3499851464336714,12,0,0,0,0
444,4553.577090523973,Chile,2026-02-16 16:52:38.102920,0,Argentina,4898.038407045689,452.1606677619994,-0.761811765332556,16,0,1,30,0
117,1054.9351494653342,Argentina,2026-02-04 02:57:38.103348,0,Chile,1480.5435449303677,736.6419382188857,-0.5777683476644093,2,1,1,50,0
328,2810.866483091041,Brasil,2026-02-22 10:06:38.103773,0,Uruguay,2934.991169250924,384.56732055202565,-0.3227645187888264,10,0,1,30,0
153,2000.4635469284058,Brasil,2026-02-24 09:29:38.104194,0,Uruguay,2151.0235940291195,404.5891073486322,-0.37213074787744344,9,0,1,30,0
466,3913.7060431917193,Argentina,2026-02-24 23:54:38.104624,0,Uruguay,4060.743224866572,418.7831800541641,-0.3511057479811753,23,0,1,30,0
78,3248.0449738584593,Brasil,2026-02-11 04:21:38.105045,0,Chile,3782.28196294766,669.0694357183202,-0.7984776475637957,4,1,1,50,0
6,4191.205848558686,Brasil,2026-02-20 00:23:38.105496,0,Chile,4552.403915268055,2509.922287014359,-0.1439080678227003,0,1,1,50,0
275,2104.4198041811633,Brasil,2026-01-29 19:17:38.105919,0,Brasil,3768.202751671036,2754.2715980590406,-0.604073668211354,19,0,0,0,0
435,1571.5914119781764,Argentina,2026-02-22 03:19:38.106359,0,Chile,1489.79907935995,924.6401153142771,0.08845855945848295,3,1,1,50,0
285,4011.111197494348,Argentina,2026-02-19 04:00:38.106772,0,Brasil,6104.016670668587,4042.2027011546197,-0.517763612541355,4,1,1,50,0
229,3387.4528224547967,Brasil,2026-01-27 12:53:38.107185,0,Brasil,5639.005572402799,4504.438000337677,-0.4998520902672461,12,0,0,0,0
494,3834.2167372645404,Chile,2026-01-29 00:20:38.107603,0,Argentina,4110.8552533298,519.4809512920609,-0.532528700767949,0,1,1,50,0
252,3555.471364688791,Uruguay,2026-02-21 00:55:38.108016,0,Argentina,5227.7453141536425,3583.3695959683996,-0.46667637950221613,0,1,1,50,0
231,3894.9245347910455,Brasil,2026-02-08 21:06:38.108437,0,Argentina,4441.778977455784,2339.4813276364553,-0.23375029165854377,21,0,1,30,0
120,3880.17189358511,Argentina,2026-02-19 05:41:38.108851,0,Chile,4249.092612669319,484.0416910625908,-0.7621672386821422,5,1,1,50,0
239,970.9868402282839,Brasil,2026-01-30 00:10:38.109265,0,Argentina,1451.3573849319932,400.9686677768521,-1.1980251408846891,0,1,1,50,0
319,3841.927087144987,Uruguay,2026-02-11 23:53:38.109693,0,Chile,4378.924869181136,678.972837132871,-0.7908972976058273,23,0,1,30,0
162,2051.7500555978286,Argentina,2026-02-04 14:50:38.110118,0,Argentina,2094.2862337445213,1374.7676526801006,-0.030940630632215336,14,0,0,0,0
84,4951.684650546165,Brasil,2026-02-01 20:24:38.110568,0,Uruguay,4693.703644296761,522.9996442555039,0.4932718579888201,20,0,1,30,0
202,3181.2637527058373,Chile,2026-01-29 04:33:38.110976,0,Argentina,4065.5349338723154,3055.268050073936,-0.2894250738965699,4,1,1,50,0
489,1790.8282626327807,Chile,2026-02-22 05:03:38.111403,0,Brasil,1848.1110968224189,643.8715052633908,-0.08896625137371976,5,1,1,50,0
387,971.3166119059911,Brasil,2026-02-13 13:57:38.111807,0,Chile,1581.452507755881,462.1382504978423,-1.3202453923530804,13,0,1,30,0
157,2632.262589862958,Brasil,2026-02-24 22:33:38.112209,0,Chile,4311.2623364952615,3004.575448675015,-0.5588143068175319,22,0,1,30,0
447,1532.5928115318213,Chile,2026-02-22 23:15:38.112633,0,Brasil,1811.8008237177817,507.2252756614092,-0.5504615514711486,23,0,1,30,0
427,4545.200220797612,Brasil,2026-02-07 14:48:38.113036,0,Chile,4803.4253958573445,299.59590109169807,-0.8619115752878637,14,0,1,30,0
484,2216.0131840684335,Uruguay,2026-02-05 23:57:38.113462,0,Uruguay,2208.246185736006,1222.3857537893284,0.006353966665882992,23,0,0,0,0
331,3411.922370753208,Chile,2026-02-18 12:09:38.113866,0,Argentina,4743.310978519664,4091.333192704178,-0.32541681282293,12,0,1,30,0
96,3404.4565800086702,Brasil,2026-01-28 23:22:38.114267,0,Brasil,3328.5484278513354,533.4987025840552,0.14228366777588394,23,0,0,0,0
414,1494.0503866083948,Chile,2026-01-28 06:06:38.114695,0,Brasil,1895.6844235459005,676.476478860126,-0.5937147106936602,6,1,1,50,0
153,1760.1241712969293,Chile,2026-01-30 02:54:38.115096,0,Uruguay,2151.0235940291195,404.5891073486322,-0.9661639812644645,2,1,1,50,0
309,3220.287318757454,Chile,2026-02-23 19:27:38.115523,0,Brasil,3816.263084580389,3321.9456217239504,-0.17940563563880635,19,0,1,30,0
164,2590.4231084208536,Chile,2026-02-03 11:11:38.115963,0,Brasil,2872.849272539914,476.88945541313063,-0.5922256424696872,11,0,1,30,0
313,1703.0273350134812,Brasil,2026-02-14 12:22:38.116390,0,Argentina,1805.2214402634063,401.8857564306768,-0.25428645731950206,12,0,1,30,0
202,3231.7957391864247,Argentina,2026-02-05 19:25:38.116790,0,Argentina,4065.5349338723154,3055.268050073936,-0.2728857766393736,19,0,0,0,0
356,4667.1627337065875,Chile,2026-01-31 02:58:38.117248,0,Brasil,4800.819508286091,559.9967471112809,-0.23867419814305424,2,1,1,50,0
85,11147.212588233258,Chile,2026-02-11 00:17:38.117671,1,Uruguay,3845.6561161067125,2336.0442088174436,3.125607145860802,0,1,1,100,1
305,3665.235598151245,Argentina,2026-02-07 20:12:38.118074,0,Brasil,4061.880917229509,474.90894620816414,-0.8352028788786067,20,0,1,30,0
132,4067.7500509505,Argentina,2026-02-13 20:02:38.118599,0,Chile,6461.431335602155,4908.648731043493,-0.4876456670271454,20,0,1,30,0
21,7277.787800010572,Brasil,2026-02-04 09:04:38.119033,1,Argentina,2746.3212129041626,2190.077981194692,2.0690891493436623,9,0,1,30,0
155,4627.240094963311,Brasil,2026-02-08 02:45:38.119463,0,Argentina,4422.818403647902,436.31944352922335,0.468513824783784,2,1,1,50,0
216,1198.1303667742097,Chile,2026-01-27 22:55:38.119887,0,Argentina,1095.5854618432716,386.5088591262311,0.26531061969124936,22,0,1,30,0
462,3808.19317425493,Brasil,2026-02-20 08:31:38.120312,0,Argentina,3807.977777351022,316.59856447366184,0.0006803470643219068,8,0,1,30,0
18,4274.120163529169,Brasil,2026-02-06 04:59:38.120780,0,Chile,6382.436907829966,4902.249093265551,-0.4300713211813513,4,1,1,50,0
191,4644.270443928686,Brasil,2026-02-13 08:59:38.121210,0,Brasil,4718.536387966724,415.8078111338253,-0.17860641875757235,8,0,0,0,0
371,3071.3636553085644,Chile,2026-02-16 00:32:38.121648,0,Uruguay,3601.659523781528,2208.4776000425218,-0.24011829165156737,0,1,1,50,0
6,3333.7040855022415,Chile,2026-02-15 11:44:38.122075,0,Chile,4552.403915268055,2509.922287014359,-0.4855528141532622,11,0,0,0,0
95,4519.682213330574,Argentina,2026-01-29 22:28:38.122559,0,Uruguay,4231.8932629486935,582.0116783671052,0.4944728105616414,22,0,1,30,0
29,2589.9940704062583,Brasil,2026-01-28 18:03:38.122993,0,Chile,3684.9909326956104,541.0709827996645,-2.0237582444793247,18,0,1,30,0
76,3854.2483188760334,Chile,2026-02-04 14:21:38.123431,0,Brasil,3321.0537685416457,504.4457209460116,1.0569909272586593,14,0,1,30,0
295,4850.780747728214,Argentina,2026-02-01 10:02:38.123868,0,Brasil,6443.670655589378,4470.327123318623,-0.3563251332440869,10,0,1,30,0
17,4206.7414944230695,Uruguay,2026-02-01 18:17:38.124300,0,Argentina,4230.870386241617,542.349301143181,-0.044489578520130295,18,0,1,30,0
415,2240.6354639490946,Uruguay,2026-01-27 00:24:38.124732,0,Argentina,2306.617620969084,552.8797153647644,-0.11934269821503088,0,1,1,50,0
372,4381.480708964842,Uruguay,2026-02-05 04:52:38.125160,0,Argentina,5748.753264103798,4132.52908325904,-0.33085612408096654,4,1,1,50,0
324,1208.6487992105779,Chile,2026-01-28 23:28:38.125605,0,Brasil,1130.5574919698734,426.6653157383311,0.18302708085275204,23,0,1,30,0
176,1330.4094535619602,Uruguay,2026-02-12 18:33:38.126035,0,Chile,1386.8659857004775,385.65500986865555,-0.1463912841628714,18,0,1,30,0
60,3056.962797622337,Uruguay,2026-02-22 18:43:38.126465,0,Chile,3613.5040939829505,3041.963031752765,-0.18295465479077078,18,0,1,30,0
213,3250.390415488675,Argentina,2026-02-10 14:46:38.126890,0,Argentina,3903.6156792420375,2313.7326651901417,-0.28232529781035903,14,0,0,0,0
60,3085.7412005107562,Argentina,2026-02-05 01:21:38.127314,0,Chile,3613.5040939829505,3041.963031752765,-0.1734941838422342,1,1,1,50,0
35,1796.6177609198735,Brasil,2026-02-09 16:54:38.127750,0,Chile,1475.3348405723661,455.30372220453233,0.7056452751844187,16,0,1,30,0
161,3649.506314215073,Brasil,2026-02-17 01:10:38.128182,0,Argentina,3695.1460714187024,365.3532505791688,-0.12491953234651648,1,1,1,50,0
348,2147.41130182298,Uruguay,2026-02-02 18:48:38.128604,0,Uruguay,4305.550387667702,3659.873170646984,-0.5896759218744215,18,0,0,0,0
223,2644.3944238538425,Uruguay,2026-02-21 21:13:38.129017,0,Chile,2775.7772691701953,1762.8860079981746,-0.07452713602596638,21,0,1,30,0
423,1372.5949421964185,Chile,2026-02-04 09:09:38.129464,0,Argentina,2218.0870095200594,1838.948782152906,-0.45976923094823824,9,0,1,30,0
200,2949.281709875293,Chile,2026-02-20 21:19:38.129886,0,Brasil,3797.269592815473,507.7375294779387,-1.6701303994843368,21,0,1,30,0
497,3632.7893728184213,Argentina,2026-02-21 18:49:38.130312,0,Uruguay,4841.536766093128,3229.8557123691057,-0.374241916951791,18,0,1,30,0
331,2950.8940256334477,Chile,2026-02-21 22:03:38.130739,0,Argentina,4743.310978519664,4091.333192704178,-0.4381009486302711,22,0,1,30,0
367,1325.3236347286208,Brasil,2026-02-25 06:03:38.131155,0,Uruguay,2012.228967622482,881.5847445575474,-0.7791710747429137,6,1,1,50,0
477,1884.6730807205383,Uruguay,2026-02-24 22:30:38.131576,0,Chile,1966.051069699944,614.3376563027119,-0.1324645952344277,22,0,1,30,0
341,2330.446772752051,Uruguay,2026-02-11 18:20:38.131993,0,Chile,1571.289800175438,332.4105473686585,2.2837932748706473,18,0,1,30,0
255,3510.22805976272,Chile,2026-02-22 11:49:38.132412,0,Brasil,3256.7664634662897,493.81357681270185,0.5132738511006262,11,0,1,30,0
373,2449.9153349094877,Argentina,2026-02-22 23:06:38.132824,0,Brasil,2506.2345151218046,1368.9964306461252,-0.0411390263345946,23,0,1,30,0
304,2797.3347078635315,Argentina,2026-02-22 04:45:38.133238,0,Brasil,3870.464604143085,2309.2335399705107,-0.4647125887030281,4,1,1,50,0
444,4204.287779275107,Brasil,2026-02-13 06:56:38.133658,0,Argentina,4898.038407045689,452.1606677619994,-1.5343011394696255,6,1,1,50,0
18,4384.853926072575,Brasil,2026-02-13 14:47:38.134071,0,Chile,6382.436907829966,4902.249093265551,-0.40748296215742374,14,0,1,30,0
440,4300.771140535302,Brasil,2026-02-03 08:17:38.134509,0,Chile,4066.6386407980867,587.800794985514,0.39831946764036846,8,0,1,30,0
152,888.6933094336786,Uruguay,2026-02-09 10:15:38.134912,0,Argentina,1023.5823972198673,384.16956781465564,-0.3511186181495422,10,0,1,30,0
212,4547.671038781752,Brasil,2026-02-07 04:24:38.135323,0,Argentina,5406.835877047224,3501.4390621673406,-0.2453747796295108,4,1,1,50,0
475,4390.123076735038,Uruguay,2026-02-10 01:34:38.135807,0,Chile,4004.6045007075627,541.9503982383593,0.7113539860485857,1,1,1,50,0
258,3018.535418395279,Brasil,2026-02-11 21:01:38.136211,0,Uruguay,3171.9025062102323,392.20979840992123,-0.3910332899298462,21,0,1,30,0
473,1974.2973701102899,Chile,2026-02-08 21:52:38.136646,0,Uruguay,2053.1246817358706,375.44508687123414,-0.20995696676306752,21,0,1,30,0
149,3355.196141069873,Chile,2026-02-10 02:57:38.137072,0,Uruguay,4173.408192705606,653.1683304351855,-1.2526817567694744,2,1,1,50,0
369,6376.253423611945,Uruguay,2026-02-19 11:48:38.137491,1,Brasil,2812.6485818738106,2221.4101532173668,1.6042084063480164,11,0,1,30,0
135,1862.443777637083,Chile,2026-02-19 01:02:38.137908,0,Argentina,2870.543760212287,545.3059074135625,-1.8486870743005839,1,1,1,50,0
498,2723.368508407149,Chile,2026-02-23 11:31:38.138320,0,Chile,2737.133499478641,525.6282095145906,-0.026187694690518907,11,0,0,0,0
64,2018.6391149074498,Argentina,2026-01-26 21:32:38.138740,0,Uruguay,1777.309107812334,478.124623440016,0.5047428960232,21,0,1,30,0
226,3961.6085367755954,Argentina,2026-01-26 15:15:38.139152,0,Uruguay,3022.892323540401,434.15550493813464,2.162165865820261,15,0,1,30,0
443,4247.0307571036,Chile,2026-02-07 06:41:38.139574,0,Brasil,3686.333953975987,562.6110301641099,0.9965976013020251,6,1,1,50,0
431,9067.542066549544,Argentina,2026-02-12 17:23:38.139990,1,Chile,3401.3778701431766,2040.2398146285536,2.7772049911877392,17,0,1,80,1
435,987.1283960650184,Brasil,2026-02-20 22:06:38.140445,0,Chile,1489.79907935995,924.6401153142771,-0.5436392764811834,22,0,1,30,0
131,1718.1265255389003,Argentina,2026-02-05 05:02:38.140848,0,Brasil,1998.8997893466658,609.6629294703267,-0.4605385209359874,5,1,1,50,0
52,2342.6908849723186,Chile,2026-02-16 22:14:38.141254,0,Uruguay,4256.956019929595,2840.6990849103954,-0.673871141482646,22,0,1,30,0
220,980.5048080128968,Chile,2026-02-15 09:54:38.141679,0,Chile,1919.224844597573,518.9383375460815,-1.808924044855943,9,0,0,0,0
333,3305.186304694843,Argentina,2026-01-29 16:44:38.142082,0,Chile,3419.8468642221214,276.0702413230264,-0.4153311091328951,16,0,1,30,0
428,2084.4459873760184,Brasil,2026-01-26 19:45:38.142509,0,Brasil,3329.633399883695,616.219908593554,-2.020686763187615,19,0,0,0,0
228,1847.0715127734034,Brasil,2026-01-27 01:57:38.142911,0,Uruguay,1293.3858253835851,601.4160988530375,0.9206366248687953,1,1,1,50,0
486,3717.3219137989,Argentina,2026-02-11 02:34:38.143320,0,Brasil,3027.610592774271,606.1537194483218,1.137848863902634,2,1,1,50,0
487,4507.829137971127,Uruguay,2026-02-10 09:16:38.143739,0,Chile,3962.9233903239833,430.55407096694285,1.2655919067804628,9,0,1,30,0
241,3011.1531346898078,Argentina,2026-01-28 04:32:38.144140,0,Chile,2573.838726948317,521.2626766342764,0.838952081827864,4,1,1,50,0
271,2785.2210834774287,Chile,2026-02-08 12:31:38.144567,0,Uruguay,2373.6401435247462,680.6944829161206,0.6046485615535685,12,0,1,30,0
410,2574.590045915579,Chile,2026-02-23 08:31:38.144967,0,Chile,1844.603410575783,928.3317037945839,0.7863424596574194,8,0,0,0,0
166,2340.0063509894644,Chile,2026-01-26 10:22:38.145395,0,Uruguay,2776.025019132134,618.5188529077807,-0.7049399805565482,10,0,1,30,0
55,12365.477280398312,Uruguay,2026-02-06 17:58:38.145796,1,Argentina,4415.128322245713,3896.9446423873865,2.0401493189500313,17,0,1,30,0
166,2398.3818328765756,Argentina,2026-01-26 10:55:38.146199,0,Uruguay,2776.025019132134,618.5188529077807,-0.6105605099669673,10,0,1,30,0
97,3137.350073131666,Uruguay,2026-02-15 20:23:38.146624,0,Argentina,2908.7316270277975,508.3884080346822,0.4496924841139809,20,0,1,30,0
153,2430.8608402253944,Uruguay,2026-02-13 18:46:38.147027,0,Uruguay,2151.0235940291195,404.5891073486322,0.6916578847861584,18,0,0,0,0
